timestamp,occupancy_t4013,speed_t4013,occupancy_6005,speed_6005
2015-09-16 20:55:00,1.83,57,3.89,76
2015-09-16 21:00:00,2.61,61,1.06,80
2015-09-16 21:15:00,0.72,66,2.44,80
2015-09-16 21:20:00,0.72,64,1.44,82
2015-09-16 21:30:00,3.06,65,2.44,77
2015-09-16 21:35:00,1.67,68,4.39,78
2015-09-16 21:40:00,1.5,62,1.56,76
2015-09-16 21:45:00,3.33,54,1.94,73
2015-09-16 21:50:00,4.11,63,3.61,63
2015-09-16 21:55:00,2.61,67,1.28,63
2015-09-16 22:05:00,5.11,62,0.0,82
2015-09-16 22:14:00,0.72,73,0.67,75
2015-09-16 22:20:00,2.67,68,0.39,75
2015-09-16 22:30:00,1.72,62,1.0,96
2015-09-16 22:35:00,2.11,64,2.06,75
2015-09-16 22:40:00,0.72,64,0.39,76
2015-09-16 22:45:00,1.39,63,0.0,89
2015-09-16 23:00:00,2.44,60,0.61,93
2015-09-16 23:05:00,2.89,63,0.0,85
2015-09-16 23:10:00,2.17,67,0.28,73
2015-09-16 23:15:00,2.94,63,0.5,77
2015-09-16 23:40:00,1.56,62,0.0,63
2015-09-16 23:45:00,1.28,67,0.0,65
2015-09-17 00:00:00,2.22,59,1.94,75
2015-09-17 00:10:00,4.28,59,1.56,58
2015-09-17 00:25:00,0.89,62,0.39,78
2015-09-17 00:50:00,0.89,59,0.39,81
2015-09-17 01:05:00,0.78,66,1.94,74
2015-09-17 01:45:00,0.78,61,1.06,73
2015-09-17 02:15:00,3.17,62,0.67,83
2015-09-17 03:05:00,0.67,66,1.83,86
2015-09-17 03:30:00,1.56,57,0.89,70
2015-09-17 03:45:00,0.72,60,0.89,82
2015-09-17 03:50:00,1.56,60,0.0,69
2015-09-17 04:05:00,4.94,65,0.0,66
2015-09-17 04:10:00,0.61,44,0.28,75
2015-09-17 04:15:00,1.33,52,3.33,81
2015-09-17 04:20:00,2.06,37,0.78,80
2015-09-17 04:25:00,1.39,48,1.39,84
2015-09-17 04:30:00,2.72,57,0.89,85
2015-09-17 04:35:00,3.39,66,5.28,87
2015-09-17 04:40:00,2.33,60,1.83,80
2015-09-17 04:50:00,4.33,60,2.28,73
2015-09-17 04:55:00,4.33,64,2.28,74
2015-09-17 05:00:00,3.56,60,1.83,85
2015-09-17 05:05:00,4.11,58,3.33,82
2015-09-17 05:10:00,4.72,63,4.67,83
2015-09-17 05:15:00,2.33,64,1.28,85
2015-09-17 05:20:00,4.72,63,3.89,90
2015-09-17 05:25:00,2.72,62,6.56,82
2015-09-17 05:30:00,3.61,65,7.44,87
2015-09-17 05:35:00,6.39,63,7.06,88
2015-09-17 05:40:00,5.33,62,7.61,78
2015-09-17 05:45:00,8.39,64,5.56,88
2015-09-17 05:50:00,2.39,62,7.5,85
2015-09-17 05:55:00,3.28,69,7.72,81
2015-09-17 06:00:00,8.06,61,14.06,82
2015-09-17 06:05:00,7.22,63,11.06,76
2015-09-17 06:10:00,5.67,61,8.61,88
2015-09-17 06:15:00,11.39,61,16.33,83
2015-09-17 06:20:00,8.06,58,13.28,73
2015-09-17 06:25:00,4.22,59,16.61,75
2015-09-17 06:30:00,2.89,59,14.44,71
2015-09-17 06:35:00,5.39,69,16.78,75
2015-09-17 06:40:00,7.0,61,18.17,74
2015-09-17 06:45:00,8.94,60,14.67,80
2015-09-17 06:50:00,13.06,57,16.78,62
2015-09-17 06:55:00,13.0,53,8.89,66
2015-09-17 07:00:00,13.17,61,10.83,28
2015-09-17 07:05:00,5.94,65,8.5,68
2015-09-17 07:10:00,9.0,61,1.28,59
2015-09-17 07:15:00,11.06,60,2.83,20
2015-09-17 07:20:00,8.89,62,16.78,67
2015-09-17 07:25:00,17.39,60,8.11,61
2015-09-17 07:30:00,14.11,62,1.28,59
2015-09-17 07:35:00,9.83,55,5.39,29
2015-09-17 07:40:00,7.78,60,19.17,54
2015-09-17 07:45:00,14.56,26,6.67,86
2015-09-17 07:50:00,19.0,34,8.11,80
2015-09-17 07:55:00,43.06,15,9.39,68
2015-09-17 08:00:00,36.33,23,12.89,78
2015-09-17 08:05:00,14.17,35,8.67,89
2015-09-17 08:10:00,26.61,38,6.94,89
2015-09-17 08:15:00,22.11,11,12.72,89
2015-09-17 08:20:00,15.22,43,8.67,87
2015-09-17 08:25:00,20.56,26,6.06,81
2015-09-17 08:30:00,17.06,47,4.0,82
2015-09-17 08:35:00,6.5,63,8.78,82
2015-09-17 08:40:00,13.56,55,6.83,66
2015-09-17 08:45:00,7.06,65,5.78,53
2015-09-17 08:55:00,13.11,65,4.61,71
2015-09-17 09:00:00,10.67,64,3.22,53
2015-09-17 09:05:00,11.61,61,4.22,70
2015-09-17 09:10:00,12.33,59,13.39,72
2015-09-17 09:15:00,7.72,63,6.28,75
2015-09-17 09:20:00,9.33,67,9.56,74
2015-09-17 09:25:00,10.56,62,12.39,87
2015-09-17 09:30:00,10.44,60,2.33,70
2015-09-17 09:35:00,13.06,62,5.0,77
2015-09-17 09:40:00,5.17,63,6.56,73
2015-09-17 09:45:00,9.67,63,4.67,70
2015-09-17 09:50:00,4.0,65,2.94,64
2015-09-17 09:55:00,10.72,62,6.17,68
2015-09-17 10:00:00,8.61,65,1.0,85
2015-09-17 10:05:00,6.94,62,7.11,70
2015-09-17 10:10:00,15.5,62,3.61,66
2015-09-17 10:15:00,7.11,62,3.22,80
2015-09-17 10:20:00,8.22,65,7.61,75
2015-09-17 10:25:00,9.83,65,3.06,74
2015-09-17 10:30:00,6.89,63,2.06,73
2015-09-17 10:35:00,10.11,61,5.83,67
2015-09-17 10:40:00,10.39,57,4.22,65
2015-09-17 10:45:00,9.61,54,4.5,79
2015-09-17 10:50:00,12.67,57,4.5,78
2015-09-17 10:55:00,12.17,62,1.44,76
2015-09-17 11:05:00,12.44,64,0.67,91
2015-09-17 11:10:00,7.67,59,5.56,87
2015-09-17 11:15:00,9.44,64,2.56,82
2015-09-17 11:20:00,10.94,63,3.33,92
2015-09-17 11:25:00,4.94,61,3.61,83
2015-09-17 11:30:00,7.78,63,5.78,82
2015-09-17 11:35:00,5.44,65,5.17,83
2015-09-17 11:40:00,10.0,60,6.56,67
2015-09-17 11:45:00,5.56,60,3.72,89
2015-09-17 11:50:00,9.56,62,2.28,80
2015-09-17 11:55:00,8.78,65,5.39,79
2015-09-17 12:00:00,5.11,58,2.06,87
2015-09-17 12:05:00,3.78,65,4.78,87
2015-09-17 12:10:00,5.67,62,5.94,77
2015-09-17 12:15:00,9.22,54,3.83,80
2015-09-17 12:20:00,4.11,51,3.22,84
2015-09-17 12:25:00,10.28,51,6.94,90
2015-09-17 12:30:00,14.28,56,1.0,87
2015-09-17 12:35:00,5.56,57,1.83,82
2015-09-17 12:40:00,11.78,46,3.5,83
2015-09-17 12:45:00,10.39,56,2.56,77
2015-09-17 12:50:00,8.56,56,3.83,86
2015-09-17 12:55:00,4.33,56,5.0,97
2015-09-17 13:00:00,6.39,60,3.06,87
2015-09-17 13:05:00,12.44,61,1.28,91
2015-09-17 13:10:00,7.33,64,2.33,75
2015-09-17 13:15:00,6.5,67,2.44,89
2015-09-17 13:20:00,7.11,66,5.06,77
2015-09-17 13:25:00,16.94,61,2.83,75
2015-09-17 13:30:00,11.78,62,4.89,83
2015-09-17 13:35:00,11.06,59,1.56,85
2015-09-17 13:40:00,10.89,63,2.67,83
2015-09-17 13:45:00,5.22,68,2.17,77
2015-09-17 13:50:00,2.56,66,5.67,75
2015-09-17 13:55:00,10.61,63,2.06,72
2015-09-17 14:00:00,3.78,66,3.83,79
2015-09-17 14:05:00,15.33,62,5.94,84
2015-09-17 14:10:00,13.17,60,3.89,71
2015-09-17 14:15:00,10.61,63,5.06,80
2015-09-17 14:20:00,6.22,68,6.94,71
2015-09-17 14:25:00,14.94,63,0.0,79
2015-09-17 14:30:00,13.22,65,5.39,83
2015-09-17 14:34:00,12.11,57,4.67,88
2015-09-17 14:39:00,7.83,65,5.67,78
2015-09-17 14:44:00,10.94,60,6.06,97
2015-09-17 14:49:00,6.94,62,7.22,81
2015-09-17 14:54:00,10.0,65,2.94,93
2015-09-17 14:58:00,0.61,67,3.06,77
2015-09-17 15:04:00,10.5,62,3.44,81
2015-09-17 15:08:00,6.78,65,3.89,74
2015-09-17 15:13:00,9.33,61,2.56,90
2015-09-17 15:18:00,8.28,66,2.72,77
2015-09-17 15:23:00,10.78,63,6.28,80
2015-09-17 15:28:00,5.67,69,2.83,88
2015-09-17 15:34:00,7.17,64,4.11,84
2015-09-17 15:38:00,7.17,64,5.78,78
2015-09-17 15:43:00,7.33,62,7.89,91
2015-09-17 15:48:00,7.11,68,4.22,83
2015-09-17 15:49:00,6.28,65,2.83,80
2015-09-17 15:54:00,4.39,69,4.5,77
2015-09-17 15:59:00,8.72,61,11.11,82
2015-09-17 16:04:00,9.94,66,9.28,81
2015-09-17 16:09:00,12.72,65,5.06,89
2015-09-17 16:14:00,10.0,65,3.44,87
2015-09-17 16:19:00,9.39,60,8.5,82
